Ticker,Nombre,Índice,Precio,Market Cap (B),PER (Trailing),PER (Forward),PEG,EV/EBITDA,EV/Sales,P/S,P/B,P/FCF,Crec. Ventas YoY (%),Crec. EPS YoY (%),ROIC Aprox. (%),ROE (%),ROA (%),Margen Bruto (%),Margen Operativo (%),Margen Neto (%),Debt/Equity,Current Ratio,Payout Ratio (%)
NWFL,Norwood Financial Corp.,Russell 2000,33.77,0.36816304,11.565068,8.771429,2.36,,3.726,3.6932642,1.2632327,,34.699999999999996,28.4,11.912913567322745,11.196999,1.09399995,0.0,44.877997,28.926000000000002,,,43.150002
YSWY,"Yesway, Inc.",Russell 2000,25.2,0.78587616,,21.747198,,9.266,0.708,0.26294369,,,38.5,,,,,20.851,5.811,2.743,1.1142,1.484,0.0
CTRN,"Citi Trends, Inc.",Russell 2000,71.71,0.597333376,49.45517,29.817047,2.85,38.195,0.856,0.7034967,4.654982,18.79064160683127,14.399999999999999,739.3,7.830768321409145,10.338,-0.025,39.696997,3.195,1.424,1.80674,1.145,0.0
LAND,Gladstone Land Corporation,Russell 2000,8.65,0.373131328,,-28.360653,,12.434,9.399,4.214887,0.5247831,8.415753002982955,4.2,,-0.020145739160606458,-0.963,1.114,71.67999999999999,-0.337,-7.303,0.7231399999999999,1.658,1111.8
XRX,Xerox Holdings Corporation,Russell 2000,2.9,0.380812096,,9.606466,0.15,8.486,0.571,0.049092703,1.1783829,0.3000883492558348,22.0,,10.77874757223054,-97.113,0.968,30.552998,7.284,-11.924999999999999,7.7852,1.183,94.339997
MEC,"Mayville Engineering Company, I",Russell 2000,21.73,0.554122176,,21.375381,,20.306,1.226,0.9450511,1.7021776,,23.200000000000003,,0.2513240770650142,-6.047000000000001,-1.0980001,10.854,0.266,-2.9509999,0.5128499999999999,1.699,0.0
TREE,"LendingTree, Inc.",Russell 2000,30.82,0.432699264,2.365311,4.654872,3.55,6.444,0.598,0.34120002,1.3484423,6.8565561020949435,25.3,4.6,12.06687714479781,82.782996,7.754,96.408,7.7829999999999995,14.325,1.35941,1.846,0.0
GEVO,"Gevo, Inc.",Russell 2000,1.54,0.38074512,,25.666666,,-20.869,2.755,2.1449583,1.3496932,20.573032906467823,7.1,,-27.285597873526445,-55.525999999999996,-5.1939998,44.664,-76.79,-119.933,0.60758,2.699,0.0
STRT,STRATTEC SECURITY CORPORATION,Russell 2000,81.79,0.341783968,13.149518,14.51464,1.66,5.5,0.453,0.5897118,1.3894032,6.939776,-4.5,-40.9,11.247515438661585,10.39,5.156000000000001,16.756999999999998,3.44,4.310999799999999,0.00374,2.626,0.0
AURA,"Aura Biosciences, Inc.",Russell 2000,7.8,0.808897536,,-3.8423648,,-3.662,,,2.559895,,,,,-53.48500000000001,-31.238001999999998,0.0,0.0,0.0,0.052629999999999996,16.821,0.0
WLTH,Wealthfront Corporation,Russell 2000,9.22,1.3771104,,11.820514,,-7.465,2.583,3.712258,2.259804,,7.1,-59.4,24.72470805761218,-12.880999000000001,,89.405,16.078,-14.875,0.01528,1.487,0.0
ULCC,"Frontier Group Holdings, Inc.",Russell 2000,5.96,1.372086016,,14.528435,,-11.964,1.362,0.33030477,6.169772,,37.7,,-6.714124146026829,-120.24900000000001,-5.248,0.5540000300000001,-9.2259996,-9.292,38.54412,0.583,0.0
PACB,Pacific Biosciences of Californ,Russell 2000,1.35,0.419621536,,-3.331935,,4.478,5.6,2.6346385,-12.616822,1.4388105945447272,-1.9,,-32.77883326710072,-929.3179500000001,-14.069999999999999,29.424,-114.364,-82.49299500000001,,4.922,0.0
BCML,BayCom Corp,Russell 2000,30.0,0.32760352,24.999998,12.5523,0.99,,2.033,3.4229481,0.9692114,,-18.4,,6.056163727305326,3.929,0.503,0.0,16.597,13.669999999999998,,,95.83
ASPN,"Aspen Aerogels, Inc.",Russell 2000,5.18,0.429881888,,-33.419353,,-9.833,1.996,2.127191,2.2337213,9.75637865730959,-36.1,,-28.107449509406845,-50.356995999999995,-8.449,16.244,-29.2,-62.449,0.65006,2.519,0.0
CTEV,Claritev Corporation,Russell 2000,37.27,0.631632,,5.084584,,9.857,5.346,0.6350173,-2.142816,6.133145989910301,6.6000000000000005,,2.294716205768998,,1.194,72.966003,12.803999999999998,-28.463,,0.995,0.0
PCB,PCB Bancorp,Russell 2000,27.76,0.389878144,9.539518,9.243073,0.5222075141242939,,2.526,3.2926395,1.1743802,,8.3,17.7,26.395096449504685,10.761999999999999,1.234,0.0,49.236000000000004,35.307,,,28.970000000000002
EMBC,Embecta Corp.,Russell 2000,5.23,0.296329696,3.70922,2.9673758,,5.625,1.554,0.29089004,-0.48363233,2.1442090882778584,-8.1,-53.7,28.245939163292793,,12.244,58.418000000000006,23.666,8.5889995,,1.68,31.290000000000003
WSBF,"Waterstone Financial, Inc.",Russell 2000,21.09,0.37913552,12.120689,20.88119,1.480935460992908,,4.998,2.5195243,1.0522377,,5.2,14.099999999999998,4.319623583899931,8.691,1.3350001,0.0,26.645999999999997,20.000999999999998,,,35.839999999999996
BIOA,"BioAge Labs, Inc.",Russell 2000,9.48,0.435102656,,-4.0168467,,-1.124,11.511,42.018604,1.1575092,,1.6,,,-28.211000000000002,-18.474,0.0,-1196.777,0.0,0.00756,17.189,0.0
ARKO,ARKO Corp.,Russell 2000,4.75,0.532882176,59.375,95.0,,11.257,0.404,0.07739677,1.3253348,32.20731932639786,22.2,-75.0,3.5384194135824103,4.0949997,1.9919999000000002,16.913,1.6150000000000002,0.215,4.08941,1.604,150.0
SPRY,"ARS Pharmaceuticals, Inc.",Russell 2000,5.505,0.547457664,,-6.1853933,,-2.68,4.919,4.6820464,43.690475,,114.19999999999999,,,-210.34899000000001,-48.019,58.346003,-182.616,-184.24499,13.71507,3.475,0.0
CLW,Clearwater Paper Corporation,Russell 2000,21.75,0.350724256,,-24.809792,3.21,24.743,0.413,0.2306997,0.44171405,,-4.3,,-11.60276623013591,-10.424,-2.6700001,1.0330000000000001,-10.3520006,-3.2420002000000006,0.46984000000000004,2.29,0.0
RNGR,"Ranger Energy Services, Inc.",Russell 2000,17.13,0.40087664,29.033897,13.27907,,5.842,0.735,0.6607493,1.3290402,,25.5,-9.4,8.307058601381515,4.933,2.8989998999999997,17.669001,6.0060002,2.3570001,0.16210000000000002,1.729,40.0
MPTI,"M-tron Industries, Inc.",Russell 2000,81.01,0.352108032,31.76863,27.982729,1.55,21.373,4.386,6.050174,3.9559526,65.31707684459491,13.8,-18.9,,12.3950005,8.123,44.28,11.376999999999999,16.349000999999998,0.00111,16.63,0.0
CRCT,"Cricut, Inc.",Russell 2000,5.59,1.170794368,13.309525,23.653366,0.34082659942363114,8.009,1.297,1.7010008,3.1779423,,-9.2,69.39999999999999,,25.896,10.283000000000001,58.031,30.341,12.709999999999999,0.02819,2.488,50.0
NRDS,"NerdWallet, Inc.",Russell 2000,9.88,0.63156096,11.101124,4.3786755,,5.556,0.676,0.7343732,1.9372549,5.563801187139784,5.6000000000000005,-39.7,20.729723078014338,18.160999,12.458,93.5,3.497,7.558,0.037450000000000004,2.618,0.0
AII,American Integrity Insurance Gr,Russell 2000,25.35,0.496693408,6.0357146,7.8240743,1.057307337837838,1.938,0.705,1.4773661,1.3441858,1.7936901483841652,54.6,7.3999999999999995,97.50642144051169,26.240000000000002,4.6850000000000005,50.532,40.308997000000005,26.201,0.0906,1.28,0.0
CBIO,"Crescent Biopharma, Inc.",Russell 2000,17.15,0.63701856,,-6.520912,,-3.34,47.789,53.607555,3.5984054,,,,,,,100.0,-1432.635,0.0,0.0088,9.657,0.0
ZIP,"ZipRecruiter, Inc.",Russell 2000,4.21,0.346172128,15.592592,29.120842,,74.33,0.967,0.76542217,-4.0993185,40.13648058667517,5.2,,62.24428968596799,,0.378,89.118,3.505,6.1979998,,3.034,0.0
KRUS,"Kura Sushi USA, Inc.",Russell 2000,48.34,0.587323072,,206.92607,,54.413,2.355,1.8420447,2.5442104,,16.2,-25.4,-0.030187684223022763,-0.907,-0.396,16.352,-0.045000002000000004,-0.651,0.90081,1.256,0.0
TRC,Tejon Ranch Co,Russell 2000,16.44,0.444232544,74.72727,149.45454,,88.762,9.509,7.815904,0.9352068,,71.7,,0.19716656835015936,1.232,-0.067000004,16.084999,2.4410000000000003,10.622,0.19463999999999998,2.92,0.0
OEC,Orion S.A.,Russell 2000,6.12,0.345918912,,18.053097,,7.044,0.791,0.18930253,0.9096314,7.461179013211108,7.3999999999999995,-81.3,4.146297239087934,-22.744,2.2060001,18.404,4.2519998,-5.283,3.01709,1.025,30.669999999999998
KYTX,"Kyverna Therapeutics, Inc.",Russell 2000,8.42,0.520721792,,-2.7416081,,-2.251,,,3.1312757,,,,,-87.24,-44.511002,0.0,0.0,0.0,0.19932,9.058,0.0
RCKY,"Rocky Brands, Inc.",Russell 2000,46.79,0.350358816,12.248692,11.140477,1.17,8.586,0.946,0.6941172,1.3289593,50.254070498798725,12.0,281.3,17.917147417851552,11.4829995,5.9499998,42.223,17.559999,5.7150003,0.49315,2.968,16.669999999999998
SERV,Serve Robotics Inc.,Russell 2000,4.98,0.43180336,,-2.837607,,-1.196,26.427,55.423355,1.2244898,,404.4,,-98.33656159973586,-64.55300000000001,-39.921,0.0,-2027.9489999999998,0.0,0.027559999999999998,12.832,0.0
FVCB,"FVCBankcorp, Inc.",Russell 2000,18.58,0.33507552,12.902778,11.540373,0.2553179867256637,,1.569,4.60199,1.2569342,,26.400000000000002,45.2,63.76909828147398,10.135999,1.122,0.0,50.726000000000006,35.480000000000004,,,17.48
DNA,"Ginkgo Bioworks Holdings, Inc.",Russell 2000,7.4,0.49831808,,-2.5517242,,-2.294,4.533,3.763135,1.121722,,-48.5,,-63.796588600934875,-59.936,-16.718,68.042,-284.987,-219.60500000000002,0.96152,4.572,0.0
VGZ,Vista Gold Corp,Russell 2000,2.49,0.36346864,,-49.8,,-29.782,,,7.155173,,,,,-26.405,-19.799,0.0,0.0,0.0,,34.207,0.0
GCO,Genesco Inc.,Russell 2000,35.07,0.389521536,18.457895,12.251529,0.68,11.696,0.383,0.1590437,0.70594627,4.907960925164626,2.8000000000000003,,-9.285777618993873,3.6630000000000003,1.2150001000000001,46.326,-5.2810002,0.804,1.0421500000000001,1.834,0.0
CHMG,Chemung Financial Corp,Russell 2000,82.68,0.398639296,11.947977,10.400001,,,3.999,3.4069405,1.474112,,241.7,,10.320438483240546,13.274999000000001,1.1829999,0.0,37.932998,28.666002000000002,,,19.540001
QUAD,"Quad Graphics, Inc",Russell 2000,10.31,0.53157872,15.38806,7.061644,0.84,5.47,0.417,0.22362489,4.258571,5.925358714799329,1.0,,14.557636179646954,29.476000000000003,5.510000000000001,21.64,4.2940002,1.313,3.7650400000000004,0.874,53.029996000000004
CVEO,Civeo Corporation (Canada),Russell 2000,34.53,0.356931744,,132.8077,191.6,6.396,0.815,0.5212242,2.3822007,8.920394471796666,10.6,,4.363605857750312,-7.176,1.8870000000000002,23.666,2.8289999999999997,-1.9340001,1.38953,1.887,0.0
